,lin_Numpy,lin_Sklearn,Xgboost,LSTM,LSTM_stateful,LSTM + nogo
67,0.0150003433227539,0.0159993171691894,0.027005910873413,0.0730009078979492,0.0746116638183593,0.025996923446655273
68,0.0140049457550048,0.0149972438812255,0.0229964256286621,0.0695302486419677,0.0764563083648681,0.020003557205200195
69,0.0119972229003906,0.0170040130615234,0.0249993801116943,0.0670492649078369,0.0770001411437988,0.025996685028076172
70,0.0199909210205078,0.0139946937561035,0.0250012874603271,0.064002513885498,0.0709993839263916,0.02100062370300293
71,0.0210051536560058,0.0187242031097412,0.0269958972930908,0.0759968757629394,0.0722966194152832,0.026002168655395508
72,0.0199995040893554,0.0150325298309326,0.0280017852783203,0.069000244140625,0.073646068572998,0.02299952507019043
73,0.0189976692199707,0.0161859989166259,0.0210030078887939,0.0689997673034668,0.0820474624633789,0.02499866485595703
74,0.0189964771270751,0.0140023231506347,0.0239989757537841,0.0680019855499267,0.0810053348541259,0.024999141693115234
75,0.0240058898925781,0.0170094966888427,0.0260019302368164,0.0750012397766113,0.0730752944946289,0.023006916046142578
76,0.0150122642517089,0.0159864425659179,0.0239946842193603,0.0839982032775878,0.0770304203033447,0.02199530601501465
77,0.0140020847320556,0.0170011520385742,0.0229997634887695,0.0649988651275634,0.0770139694213867,0.021997690200805664
78,0.0170001983642578,0.0140032768249511,0.0280003547668457,0.0649995803833007,0.0799574851989746,0.027001380920410156
79,0.0176935195922851,0.0140018463134765,0.0219991207122802,0.0730011463165283,0.0743765830993652,0.022000789642333984
80,0.0190005302429199,0.01499605178833,0.026526927947998,0.0750014781951904,0.0764830112457275,0.02300262451171875
81,0.0190072059631347,0.0170035362243652,0.0220327377319335,0.063997745513916,0.0741097927093505,0.019997358322143555
82,0.0176408290863037,0.015005350112915,0.0241603851318359,0.0710008144378662,0.0789053440093994,0.02199864387512207
83,0.0180020332336425,0.0149905681610107,0.0248699188232421,0.0730001926422119,0.0720124244689941,0.021999835968017578
84,0.0189993381500244,0.0159976482391357,0.0230093002319335,0.0790014266967773,0.0719642639160156,0.021001577377319336
85,0.0150003433227539,0.0170037746429443,0.0235390663146972,0.0689973831176757,0.0722661018371582,0.025998592376708984
86,0.0219974517822265,0.0149974822998046,0.0218927860260009,0.0720069408416748,0.0709142684936523,0.019997835159301758
87,0.0240039825439453,0.0159981250762939,0.0258710384368896,0.0679943561553955,0.069695234298706,0.026005029678344727
88,0.0149962902069091,0.0170056819915771,0.0236732959747314,0.0685775279998779,0.0831978321075439,0.02299666404724121
89,0.0139825344085693,0.018003225326538,0.0230016708374023,0.0662343502044677,0.075071096420288,0.025001049041748047
90,0.0139977931976318,0.0159943103790283,0.0256843566894531,0.0682384967803955,0.0730574131011962,0.02599930763244629
91,0.0160048007965087,0.0170004367828369,0.0266766548156738,0.0721583366394043,0.0807907581329345,0.023005247116088867
92,0.01300048828125,0.0170009136199951,0.0240035057067871,0.0680000782012939,0.0720064640045166,0.021994352340698242
93,0.0139980316162109,0.0219993591308593,0.0299983024597167,0.0712013244628906,0.076998233795166,0.022001266479492188
94,0.0180001258850097,0.017000675201416,0.0279991626739501,0.0680010318756103,0.0722291469573974,0.021999597549438477
95,0.0151724815368652,0.0139975547790527,0.0269250869750976,0.0680048465728759,0.0742411613464355,0.02300095558166504
96,0.016007661819458,0.0159990787506103,0.0231697559356689,0.066103458404541,0.0745723247528076,0.024997472763061523
97,0.0159986019134521,0.0180022716522216,0.0249993801116943,0.0669999122619628,0.0750558376312255,0.021001100540161133
98,0.0150096416473388,0.0159988403320312,0.0236532688140869,0.0660018920898437,0.073807954788208,0.026996850967407227
99,0.0159919261932373,0.0180015563964843,0.0277392864227294,0.0669984817504882,0.0706899166107177,0.039006710052490234
100,0.0149946212768554,0.0139954090118408,0.0270013809204101,0.0650014877319336,0.077524185180664,0.026001930236816406
101,0.0149998664855957,0.0140020847320556,0.0264160633087158,0.067997932434082,0.0772273540496826,0.025994300842285156
102,0.0170021057128906,0.016000747680664,0.0267877578735351,0.0761773586273193,0.0739223957061767,0.019999027252197266
103,0.0170137882232666,0.0159997940063476,0.025731086730957,0.0629980564117431,0.0788033008575439,0.021000146865844727
104,0.013986587524414,0.017000675201416,0.0260038375854492,0.0701680183410644,0.0800046920776367,0.024004220962524414
105,0.0149977207183837,0.0150010585784912,0.0226986408233642,0.074002981185913,0.0720031261444091,0.023996353149414062
106,0.0170009136199951,0.0139951705932617,0.0260045528411865,0.0711996555328369,0.0721106529235839,0.022555828094482422
107,0.0140016078948974,0.0170049667358398,0.0255823135375976,0.069000244140625,0.0719845294952392,0.02399897575378418
108,0.0145390033721923,0.0189990997314453,0.0250036716461181,0.070000410079956,0.0755975246429443,0.021001100540161133
109,0.0146691799163818,0.0180001258850097,0.0266716480255126,0.069000244140625,0.0762691497802734,0.024999618530273438
110,0.0151102542877197,0.0190072059631347,0.0290005207061767,0.0670044422149658,0.0689992904663086,0.023001670837402344
111,0.0149996280670166,0.0149910449981689,0.0270006656646728,0.0699937343597412,0.0719993114471435,0.023997068405151367
112,0.0170047283172607,0.0209999084472656,0.0232329368591308,0.068009614944458,0.0700018405914306,0.023003101348876953
113,0.012998342514038,0.0170021057128906,0.0268256664276123,0.0889918804168701,0.072512149810791,0.023998260498046875
114,0.0193159580230712,0.015002965927124,0.029940128326416,0.0690004825592041,0.0777418613433837,0.020998239517211914
115,0.016857624053955,0.0149948596954345,0.0360007286071777,0.0770020484924316,0.0708363056182861,0.025003433227539062
116,0.0169892311096191,0.0169990062713623,0.0323569774627685,0.0689971446990966,0.0730016231536865,0.021000146865844727
117,0.0200030803680419,0.0170025825500488,0.0298571586608886,0.0720000267028808,0.0819103717803955,0.021999359130859375
118,0.0219974517822265,0.016998291015625,0.0277571678161621,0.0710005760192871,0.0786454677581787,0.024998188018798828
119,0.0143964290618896,0.0150024890899658,0.0319972038269043,0.0637412071228027,0.0851235389709472,0.022003650665283203
120,0.0209989547729492,0.017000675201416,0.0294344425201416,0.0751500129699707,0.078831672668457,0.019995689392089844
121,0.0180025100708007,0.0169968605041503,0.027998924255371,0.0732173919677734,0.0762629508972168,0.022005796432495117
122,0.0126490592956542,0.0199997425079345,0.0220003128051757,0.0742347240447998,0.0739161968231201,0.020998716354370117
123,0.0140051841735839,0.0170018672943115,0.0266375541687011,0.0731732845306396,0.0691809654235839,0.021997690200805664
124,0.0139927864074707,0.016998291015625,0.0235688686370849,0.0679936408996582,0.07200288772583,0.0240023136138916
125,0.0170049667358398,0.0170047283172607,0.0227832794189453,0.0679993629455566,0.0729992389678955,0.024996280670166016
126,0.0170013904571533,0.0159947872161865,0.0239903926849365,0.0700025558471679,0.0930113792419433,0.021000146865844727
127,0.0240015983581542,0.0170011520385742,0.0277268886566162,0.0699992179870605,0.0780942440032959,0.02300119400024414
128,0.0239980220794677,0.0160014629364013,0.0285460948944091,0.0699977874755859,0.0786728858947753,0.02400064468383789
129,0.0280027389526367,0.0170037746429443,0.0259923934936523,0.0750000476837158,0.0715320110321044,0.018996238708496094
130,0.0180001258850097,0.0169949531555175,0.0256118774414062,0.0710015296936035,0.0814957618713378,0.024925947189331055
131,0.017505407333374,0.0199999809265136,0.0277893543243408,0.0715155601501464,0.0826396942138671,0.020818233489990234
132,0.016000747680664,0.0140371322631835,0.0270020961761474,0.0700459480285644,0.0750124454498291,0.026999235153198242
133,0.0190012454986572,0.0165364742279052,0.0229978561401367,0.0690014362335205,0.0756123065948486,0.02054119110107422
134,0.0160000324249267,0.0180056095123291,0.0303468704223632,0.0701305866241455,0.0722358226776123,0.026001691818237305
135,0.0149974822998046,0.0149958133697509,0.0288372039794921,0.066871166229248,0.080538272857666,0.020521879196166992
136,0.0140011310577392,0.017000675201416,0.0250012874603271,0.0659964084625244,0.0798604488372802,0.024001359939575195
137,0.0140011310577392,0.017000675201416,0.0267610549926757,0.0770018100738525,0.0857234001159668,0.02200007438659668
138,0.015000581741333,0.0159955024719238,0.0270006656646728,0.0729985237121582,0.0755774974822998,0.024721622467041016
139,0.0150039196014404,0.0290033817291259,0.0239989757537841,0.0690021514892578,0.0709941387176513,0.022758007049560547
140,0.0139918327331542,0.024998664855957,0.0252401828765869,0.0729985237121582,0.0781071186065673,0.02278280258178711
141,0.0170075893402099,0.020998477935791,0.0266954898834228,0.0680005550384521,0.0779993534088134,0.02074718475341797
142,0.0139937400817871,0.0240137577056884,0.024001121520996,0.0690009593963623,0.0720009803771972,0.021963834762573242
143,0.0180020332336425,0.0229971408843994,0.030595064163208,0.0670015811920166,0.0760011672973632,0.026001691818237305
144,0.0140016078948974,0.0209989547729492,0.026829719543457,0.0689964294433593,0.0819990634918212,0.024997472763061523
145,0.0179963111877441,0.0219948291778564,0.0280830860137939,0.0759985446929931,0.071385383605957,0.02100062370300293
146,0.0140023231506347,0.0180072784423828,0.0235459804534912,0.0810010433197021,0.0749988555908203,0.021137714385986328
147,0.0159993171691894,0.0209922790527343,0.0500016212463378,0.072000503540039,0.0774745941162109,0.024997949600219727
148,0.0130095481872558,0.0169963836669921,0.0332350730895996,0.0780022144317627,0.0749437808990478,0.0226743221282959
149,0.0139923095703125,0.0180070400238037,0.0277838706970214,0.0709979534149169,0.076658010482788,0.021759986877441406
150,0.0149989128112792,0.0159990787506103,0.0270020961761474,0.0780029296875,0.076434850692749,0.02286243438720703
151,0.014998435974121,0.0160038471221923,0.0275349617004394,0.0719976425170898,0.0700011253356933,0.021768808364868164
152,0.0149972438812255,0.0229878425598144,0.0240073204040527,0.0730016231536865,0.0785436630249023,0.022867441177368164
153,0.0150063037872314,0.0150060653686523,0.0256333351135253,0.069587230682373,0.0816140174865722,0.025776386260986328
154,0.0149979591369628,0.0209968090057373,0.0770003795623779,0.0710000991821289,0.0750708580017089,0.02100229263305664
155,0.0120136737823486,0.019998550415039,0.0360028743743896,0.0761821269989013,0.0698378086090087,0.025993824005126953
156,0.0149950981140136,0.0189998149871826,0.0319964885711669,0.0699989795684814,0.0780200958251953,0.021001100540161133
157,0.0179934501647949,0.0220036506652832,0.0260055065155029,0.0699999332427978,0.0779280662536621,0.02500605583190918
158,0.0160028934478759,0.0269997119903564,0.0239968299865722,0.0749998092651367,0.0749375820159912,0.021933555603027344
159,0.0149910449981689,0.021005630493164,0.0259976387023925,0.076611042022705,0.076284646987915,0.02199864387512207
160,0.0260100364685058,0.0259923934936523,0.0470023155212402,0.0689992904663086,0.0771319866180419,0.025761842727661133
161,0.0400991439819335,0.0200023651123046,0.0289974212646484,0.0759997367858886,0.0720376968383789,0.02500009536743164
162,0.0190029144287109,0.0199980735778808,0.0265400409698486,0.0730094909667968,0.0785214900970459,0.021661043167114258
163,0.0159955024719238,0.0259997844696044,0.0280473232269287,0.063993215560913,0.0730597972869873,0.02596259117126465
164,0.0150008201599121,0.0240027904510498,0.0309958457946777,0.0689995288848877,0.0775542259216308,0.021001577377319336
165,0.0130062103271484,0.0160017013549804,0.0260004997253417,0.0679988861083984,0.0775244235992431,0.025644302368164062
166,0.0129971504211425,0.0249965190887451,0.0280027389526367,0.0699999332427978,0.0780012607574462,0.02469182014465332
167,0.0139970779418945,0.0180113315582275,0.0299975872039794,0.0720024108886718,0.0758907794952392,0.020560503005981445
168,0.0131013393402099,0.0179908275604248,0.0219988822937011,0.0719969272613525,0.072648286819458,0.02216792106628418
169,0.0140018463134765,0.0189955234527587,0.0240066051483154,0.0740003585815429,0.0783438682556152,0.025997161865234375
170,0.0138740539550781,0.01800537109375,0.0269970893859863,0.0760028362274169,0.0763673782348632,0.02022552490234375
171,0.0150063037872314,0.0239951610565185,0.0259981155395507,0.0699977874755859,0.0807161331176757,0.021068811416625977
172,0.0149981975555419,0.0140004158020019,0.0276212692260742,0.0690014362335205,0.0731043815612793,0.02495121955871582
173,0.0139949321746826,0.0229973793029785,0.026613712310791,0.0730016231536865,0.0728940963745117,0.023999452590942383
174,0.0139997005462646,0.0250017642974853,0.0240015983581542,0.0690009593963623,0.0740230083465576,0.020998716354370117
175,0.0150046348571777,0.0180058479309082,0.0260000228881835,0.0679988861083984,0.0750203132629394,0.026142120361328125
176,0.0159971714019775,0.0169930458068847,0.0249965190887451,0.0680012702941894,0.076045274734497,0.0230562686920166
177,0.0139977931976318,0.0240037441253662,0.0250005722045898,0.066995620727539,0.079092264175415,0.025720596313476562
178,0.0170025825500488,0.021998643875122,0.0291237831115722,0.0710022449493408,0.0779089927673339,0.02575993537902832
179,0.0169997215270996,0.0219988822937011,0.0254302024841308,0.0689978599548339,0.0801153182983398,0.02000117301940918
180,0.0169968605041503,0.021000862121582,0.0262813568115234,0.0689995288848877,0.0820958614349365,0.023777246475219727
181,0.0170004367828369,0.0165438652038574,0.0300028324127197,0.07100510597229,0.0737247467041015,0.024712324142456055
182,0.0179991722106933,0.0200517177581787,0.0255870819091796,0.0689954757690429,0.0790002346038818,0.02200174331665039
183,0.0165305137634277,0.0179872512817382,0.0227885246276855,0.0700011253356933,0.0769054889678955,0.022649765014648438
184,0.016075849533081,0.0180051326751709,0.0248386859893798,0.0680005550384521,0.0709013938903808,0.024004220962524414
185,0.0160002708435058,0.0199959278106689,0.0270001888275146,0.0649964809417724,0.0780000686645507,0.02951836585998535
186,0.0130012035369873,0.0150027275085449,0.0296387672424316,0.0710012912750244,0.0750002861022949,0.03062272071838379
187,0.0119986534118652,0.0159969329833984,0.0290000438690185,0.0670013427734375,0.0770018100738525,0.02608180046081543
188,0.0159990787506103,0.0150024890899658,0.0294392108917236,0.0629975795745849,0.0919978618621826,0.028676271438598633
189,0.0130009651184082,0.0179979801177978,0.0277857780456542,0.0650022029876709,0.0739800930023193,0.021999597549438477
190,0.0140118598937988,0.0170037746429443,0.0259337425231933,0.0720713138580322,0.0771293640136718,0.022778749465942383
191,0.0160109996795654,0.0159962177276611,0.0234506130218505,0.0715062618255615,0.0753486156463623,0.022625207901000977
192,0.0129878520965576,0.0210011005401611,0.0250000953674316,0.0689997673034668,0.076350450515747,0.024891376495361328
193,0.015010118484497,0.0200018882751464,0.0269997119903564,0.0670020580291748,0.0757346153259277,0.02385997772216797
194,0.0139791965484619,0.0200030803680419,0.0230016708374023,0.0659976005554199,0.0786693096160888,0.025824308395385742
195,0.0139980316162109,0.0199925899505615,0.0299992561340332,0.0680007934570312,0.0770001411437988,0.01973724365234375
196,0.0152440071105957,0.018000841140747,0.0239973068237304,0.07200288772583,0.0720021724700927,0.02562546730041504
197,0.0129852294921875,0.0160064697265625,0.0240023136138916,0.0749955177307128,0.0789992809295654,0.021880388259887695
198,0.0140004158020019,0.0160050392150878,0.0250005722045898,0.0730006694793701,0.0740020275115966,0.0247647762298584
199,0.0149974822998046,0.0209934711456298,0.0260004997253417,0.0850014686584472,0.070847749710083,0.0248262882232666
200,0.0150089263916015,0.017996072769165,0.0239996910095214,0.0699996948242187,0.0701212882995605,0.02100086212158203
201,0.0150010585784912,0.0189964771270751,0.0299978256225585,0.074000597000122,0.0650000572204589,0.024523496627807617
202,0.015005350112915,0.0170025825500488,0.0290062427520751,0.0767419338226318,0.0740022659301757,0.025023460388183594
203,0.0139985084533691,0.014005422592163,0.0279955863952636,0.0725207328796386,0.0740010738372802,0.022997379302978516
204,0.0129880905151367,0.013995885848999,0.0265901088714599,0.0690021514892578,0.071998119354248,0.024644851684570312
205,0.0150027275085449,0.0170075893402099,0.0270020961761474,0.0680005550384521,0.0771057605743408,0.019685745239257812
206,0.0119984149932861,0.0159909725189209,0.0230031013488769,0.0689976215362548,0.078010082244873,0.024003028869628906
207,0.0149974822998046,0.0219991207122802,0.0249950885772705,0.0709989070892334,0.0719952583312988,0.02567148208618164
208,0.0150015354156494,0.019005537033081,0.0239989757537841,0.0750026702880859,0.0720410346984863,0.02179694175720215
209,0.0155534744262695,0.0159957408905029,0.0240039825439453,0.0709979534149169,0.0809991359710693,0.023000478744506836
210,0.0140078067779541,0.0159993171691894,0.0229990482330322,0.0720036029815673,0.0766520500183105,0.02800726890563965
211,0.0140011310577392,0.0180001258850097,0.0279955863952636,0.0669963359832763,0.0692780017852783,0.029289722442626953
212,0.0170130729675292,0.0220007896423339,0.0270030498504638,0.0830044746398925,0.0751478672027587,0.02381157875061035
213,0.0149898529052734,0.0159962177276611,0.027001142501831,0.0780010223388671,0.0724339485168457,0.02699875831604004
214,0.0159940719604492,0.0170133113861084,0.0270004272460937,0.1066122055053711,0.0745019912719726,0.02300405502319336
215,0.0160014629364013,0.0159907341003417,0.0240001678466796,0.0729975700378418,0.0759925842285156,0.0195157527923584
216,0.0150017738342285,0.0129978656768798,0.0259966850280761,0.0699996948242187,0.071399450302124,0.025001049041748047
217,0.0139992237091064,0.0180027484893798,0.025003433227539,0.0749983787536621,0.0699994564056396,0.020999670028686523
218,0.0170004367828369,0.0160095691680908,0.0269966125488281,0.0740053653717041,0.0719988346099853,0.02200174331665039
219,0.0149989128112792,0.0189898014068603,0.0240018367767334,0.0679965019226074,0.0737676620483398,0.020997047424316406
220,0.0130021572113037,0.0129973888397216,0.0269992351531982,0.0690004825592041,0.068350076675415,0.02500629425048828
221,0.0130038261413574,0.0220041275024414,0.0240006446838378,0.0719983577728271,0.071491003036499,0.019993066787719727
222,0.0149922370910644,0.0179998874664306,0.0320031642913818,0.0690066814422607,0.074002981185913,0.025005578994750977
223,0.0150060653686523,0.0139966011047363,0.0249960422515869,0.0679972171783447,0.0679986476898193,0.023997783660888672
224,0.018007755279541,0.0199978351593017,0.0260004997253417,0.0729975700378418,0.0799977779388427,0.02299666404724121
225,0.0149867534637451,0.0130078792572021,0.0270013809204101,0.0739994049072265,0.0759944915771484,0.02314162254333496
226,0.0190050601959228,0.019998550415039,0.0280020236968994,0.0729985237121582,0.077000617980957,0.023994922637939453
227,0.0159988403320312,0.0179994106292724,0.0249974727630615,0.0650029182434082,0.0733542442321777,0.02500128746032715
228,0.0159997940063476,0.0189998149871826,0.0239980220794677,0.0789964199066162,0.0784907341003418,0.023998498916625977
229,0.0170018672943115,0.0190000534057617,0.0240023136138916,0.1016633510589599,0.0711684226989746,0.02858901023864746
230,0.0159986019134521,0.018007755279541,0.0269973278045654,0.0710015296936035,0.0715274810791015,0.03199887275695801
231,0.0220007896423339,0.0170049667358398,0.0290048122406005,0.0739974975585937,0.0750067234039306,0.03099656105041504
232,0.0399651527404785,0.0139882564544677,0.0239953994750976,0.0739996433258056,0.0729944705963134,0.04000520706176758
233,0.0209958553314209,0.0149989128112792,0.0240023136138916,0.0699987411499023,0.081003189086914,0.02899479866027832
234,0.014007568359375,0.0160179138183593,0.0269982814788818,0.0690000057220459,0.0719954967498779,0.024002552032470703
235,0.0164220333099365,0.0199809074401855,0.0245735645294189,0.0700032711029052,0.0763759613037109,0.025997638702392578
236,0.0140180587768554,0.0180013179779052,0.0270018577575683,0.0659990310668945,0.0769970417022705,0.02599930763244629
237,0.0139877796173095,0.0155732631683349,0.0309991836547851,0.072998046875,0.0770010948181152,0.031006336212158203
238,0.0150086879730224,0.014003038406372,0.0309967994689941,0.0720038414001464,0.0720000267028808,0.06854915618896484
239,0.0139849185943603,0.0189950466156005,0.0219979286193847,0.0659990310668945,0.072000503540039,0.06401848793029785
240,0.0139999389648437,0.0170090198516845,0.0280015468597412,0.0659985542297363,0.0750012397766113,0.04800128936767578
241,0.0173144340515136,0.0189931392669677,0.0269958972930908,0.0719995498657226,0.0768713951110839,0.027999162673950195
242,0.012998342514038,0.0169949531555175,0.0240027904510498,0.071998119354248,0.0691237449645996,0.03100275993347168
243,0.0140120983123779,0.0150063037872314,0.0250051021575927,0.0720052719116211,0.0729978084564209,0.036997079849243164
244,0.0149919986724853,0.0169994831085205,0.0249974727630615,0.0659968852996826,0.0700185298919677,0.02899956703186035
245,0.0150163173675537,0.0169987678527832,0.024998664855957,0.0680022239685058,0.0739812850952148,0.02199721336364746
246,0.0119962692260742,0.0149967670440673,0.0279991626739501,0.0750000476837158,0.0759997367858886,0.021999835968017578
247,0.0139801502227783,0.0210006237030029,0.0249996185302734,0.0709996223449707,0.0680060386657714,0.023003339767456055
248,0.014005422592163,0.0190012454986572,0.025001049041748,0.0720000267028808,0.075641393661499,0.024006366729736328
249,0.0129995346069335,0.0160019397735595,0.0259981155395507,0.0670006275177002,0.0710010528564453,0.023990631103515625
250,0.0150041580200195,0.0159990787506103,0.0220067501068115,0.0680007934570312,0.0783684253692627,0.021000146865844727
